origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ILI incidence,2026-03-15,4,GB-ENG,quantile,0.65,4.829219
2026-02-25,ILI incidence,2026-02-22,1,GB-NIR,quantile,0.65,6.0030117
2026-02-25,ILI incidence,2026-03-01,2,GB-NIR,quantile,0.65,5.902691
2026-02-25,ILI incidence,2026-03-08,3,GB-NIR,quantile,0.65,5.729937
2026-02-25,ILI incidence,2026-03-15,4,GB-NIR,quantile,0.65,5.4900002
2026-02-25,ILI incidence,2026-02-22,1,GB-SCT,quantile,0.65,8.061486
2026-02-25,ILI incidence,2026-03-01,2,GB-SCT,quantile,0.65,7.4795265
2026-02-25,ILI incidence,2026-03-08,3,GB-SCT,quantile,0.65,7.1511106
2026-02-25,ILI incidence,2026-03-15,4,GB-SCT,quantile,0.65,6.6018057
2026-02-25,ILI incidence,2026-02-22,1,GB-WLS,quantile,0.65,8.145558
2026-02-25,ILI incidence,2026-03-01,2,GB-WLS,quantile,0.65,7.4016824
2026-02-25,ILI incidence,2026-03-08,3,GB-WLS,quantile,0.65,6.7716284
2026-02-25,ILI incidence,2026-03-15,4,GB-WLS,quantile,0.65,6.1610036
2026-02-25,ILI incidence,2026-02-22,1,AT,quantile,0.7,2798.302
2026-02-25,ILI incidence,2026-03-01,2,AT,quantile,0.7,2801.8394
2026-02-25,ILI incidence,2026-03-08,3,AT,quantile,0.7,2774.5918
2026-02-25,ILI incidence,2026-03-15,4,AT,quantile,0.7,2706.763
2026-02-25,ILI incidence,2026-02-22,1,BE,quantile,0.7,442.18237
2026-02-25,ILI incidence,2026-03-01,2,BE,quantile,0.7,387.70428
2026-02-25,ILI incidence,2026-03-08,3,BE,quantile,0.7,341.39877
2026-02-25,ILI incidence,2026-03-15,4,BE,quantile,0.7,297.56546
2026-02-25,ILI incidence,2026-02-22,1,CZ,quantile,0.7,41.70618
2026-02-25,ILI incidence,2026-03-01,2,CZ,quantile,0.7,41.485733
2026-02-25,ILI incidence,2026-03-08,3,CZ,quantile,0.7,40.95076
2026-02-25,ILI incidence,2026-03-15,4,CZ,quantile,0.7,37.894173
2026-02-25,ILI incidence,2026-02-22,1,DK,quantile,0.7,160.36064
2026-02-25,ILI incidence,2026-03-01,2,DK,quantile,0.7,160.91457
2026-02-25,ILI incidence,2026-03-08,3,DK,quantile,0.7,162.00146
2026-02-25,ILI incidence,2026-03-15,4,DK,quantile,0.7,161.1849
2026-02-25,ILI incidence,2026-02-22,1,EE,quantile,0.7,444.0699
2026-02-25,ILI incidence,2026-03-01,2,EE,quantile,0.7,428.0863
2026-02-25,ILI incidence,2026-03-08,3,EE,quantile,0.7,409.1338
2026-02-25,ILI incidence,2026-03-15,4,EE,quantile,0.7,389.35913
2026-02-25,ILI incidence,2026-02-22,1,ES,quantile,0.7,17.460491
2026-02-25,ILI incidence,2026-03-01,2,ES,quantile,0.7,17.49208
2026-02-25,ILI incidence,2026-03-08,3,ES,quantile,0.7,17.681099
2026-02-25,ILI incidence,2026-03-15,4,ES,quantile,0.7,17.83089
2026-02-25,ILI incidence,2026-02-22,1,FI,quantile,0.7,94.3483
2026-02-25,ILI incidence,2026-03-01,2,FI,quantile,0.7,94.36696
2026-02-25,ILI incidence,2026-03-08,3,FI,quantile,0.7,94.55131
2026-02-25,ILI incidence,2026-03-15,4,FI,quantile,0.7,87.88397
2026-02-25,ILI incidence,2026-02-22,1,FR,quantile,0.7,184.22061
2026-02-25,ILI incidence,2026-03-01,2,FR,quantile,0.7,170.17778
2026-02-25,ILI incidence,2026-03-08,3,FR,quantile,0.7,160.61005
2026-02-25,ILI incidence,2026-03-15,4,FR,quantile,0.7,145.69644
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.7,789.7436
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.7,791.16736
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.7,801.1482
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.7,784.0548
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.7,8.29818
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.7,7.7080507
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.7,7.3500586
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.7,6.361622
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.7,750.803
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.7,719.7255
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.7,663.9105
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.7,558.9638
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.7,11.661692
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.7,11.589397
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.7,11.6846
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.7,11.308285
2026-02-25,ILI incidence,2026-02-22,1,IS,quantile,0.7,6.2157364
2026-02-25,ILI incidence,2026-03-01,2,IS,quantile,0.7,6.500164
2026-02-25,ILI incidence,2026-03-08,3,IS,quantile,0.7,6.8291745
2026-02-25,ILI incidence,2026-03-15,4,IS,quantile,0.7,6.439386
2026-02-25,ILI incidence,2026-02-22,1,IT,quantile,0.7,856.71265
2026-02-25,ILI incidence,2026-03-01,2,IT,quantile,0.7,845.4764
2026-02-25,ILI incidence,2026-03-08,3,IT,quantile,0.7,845.60583
2026-02-25,ILI incidence,2026-03-15,4,IT,quantile,0.7,818.49066
2026-02-25,ILI incidence,2026-02-22,1,LT,quantile,0.7,301.85956
2026-02-25,ILI incidence,2026-03-01,2,LT,quantile,0.7,296.45673
2026-02-25,ILI incidence,2026-03-08,3,LT,quantile,0.7,290.59332
2026-02-25,ILI incidence,2026-03-15,4,LT,quantile,0.7,274.48657
2026-02-25,ILI incidence,2026-02-22,1,LU,quantile,0.7,7585.169
2026-02-25,ILI incidence,2026-03-01,2,LU,quantile,0.7,7167.634
2026-02-25,ILI incidence,2026-03-08,3,LU,quantile,0.7,6836.889
2026-02-25,ILI incidence,2026-03-15,4,LU,quantile,0.7,6335.126
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.7,310.93823
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.7,308.39008
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.7,298.41956
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.7,277.10596
2026-02-25,ILI incidence,2026-02-22,1,MT,quantile,0.7,8927.804
2026-02-25,ILI incidence,2026-03-01,2,MT,quantile,0.7,8803.768
2026-02-25,ILI incidence,2026-03-08,3,MT,quantile,0.7,8624.286
2026-02-25,ILI incidence,2026-03-15,4,MT,quantile,0.7,8332.871
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.7,71.95197
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.7,61.91787
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.7,55.865654
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.7,49.172176
2026-02-25,ILI incidence,2026-02-22,1,NO,quantile,0.7,70.4669
2026-02-25,ILI incidence,2026-03-01,2,NO,quantile,0.7,72.813
2026-02-25,ILI incidence,2026-03-08,3,NO,quantile,0.7,73.65062
2026-02-25,ILI incidence,2026-03-15,4,NO,quantile,0.7,72.06421
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.7,593.3158
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.7,572.583
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.7,553.7429
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.7,516.5227
2026-02-25,ILI incidence,2026-02-22,1,PT,quantile,0.7,43.32337
2026-02-25,ILI incidence,2026-03-01,2,PT,quantile,0.7,40.236824
2026-02-25,ILI incidence,2026-03-08,3,PT,quantile,0.7,37.267403
2026-02-25,ILI incidence,2026-03-15,4,PT,quantile,0.7,37.82959
2026-02-25,ILI incidence,2026-02-22,1,RO,quantile,0.7,22.458138
2026-02-25,ILI incidence,2026-03-01,2,RO,quantile,0.7,21.70073
2026-02-25,ILI incidence,2026-03-08,3,RO,quantile,0.7,21.06205
2026-02-25,ILI incidence,2026-03-15,4,RO,quantile,0.7,19.254812
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.7,17.056751
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.7,19.992199
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.7,22.01599
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.7,23.007347
2026-02-25,ILI incidence,2026-02-22,1,SK,quantile,0.7,312.4065
2026-02-25,ILI incidence,2026-03-01,2,SK,quantile,0.7,285.42844
2026-02-25,ILI incidence,2026-03-08,3,SK,quantile,0.7,270.43344
2026-02-25,ILI incidence,2026-03-15,4,SK,quantile,0.7,257.32468
2026-02-25,ILI incidence,2026-02-22,1,CH,quantile,0.7,145.82996
2026-02-25,ILI incidence,2026-03-01,2,CH,quantile,0.7,122.44293
2026-02-25,ILI incidence,2026-03-08,3,CH,quantile,0.7,103.34152
2026-02-25,ILI incidence,2026-03-15,4,CH,quantile,0.7,81.762596
2026-02-25,ILI incidence,2026-02-22,1,GB-ENG,quantile,0.7,6.5273404
2026-02-25,ILI incidence,2026-03-01,2,GB-ENG,quantile,0.7,6.2486963
2026-02-25,ILI incidence,2026-03-08,3,GB-ENG,quantile,0.7,5.6767273
2026-02-25,ILI incidence,2026-03-15,4,GB-ENG,quantile,0.7,5.084023
2026-02-25,ILI incidence,2026-02-22,1,GB-NIR,quantile,0.7,6.2026043
2026-02-25,ILI incidence,2026-03-01,2,GB-NIR,quantile,0.7,6.1543303
2026-02-25,ILI incidence,2026-03-08,3,GB-NIR,quantile,0.7,6.011095
2026-02-25,ILI incidence,2026-03-15,4,GB-NIR,quantile,0.7,5.763717
2026-02-25,ILI incidence,2026-02-22,1,GB-SCT,quantile,0.7,8.432343
2026-02-25,ILI incidence,2026-03-01,2,GB-SCT,quantile,0.7,7.9253287
2026-02-25,ILI incidence,2026-03-08,3,GB-SCT,quantile,0.7,7.608606
2026-02-25,ILI incidence,2026-03-15,4,GB-SCT,quantile,0.7,7.0679994
2026-02-25,ILI incidence,2026-02-22,1,GB-WLS,quantile,0.7,8.711695
2026-02-25,ILI incidence,2026-03-01,2,GB-WLS,quantile,0.7,7.9990587
2026-02-25,ILI incidence,2026-03-08,3,GB-WLS,quantile,0.7,7.3607693
2026-02-25,ILI incidence,2026-03-15,4,GB-WLS,quantile,0.7,6.720376
2026-02-25,ILI incidence,2026-02-22,1,AT,quantile,0.75,2885.2905
2026-02-25,ILI incidence,2026-03-01,2,AT,quantile,0.75,2909.4534
2026-02-25,ILI incidence,2026-03-08,3,AT,quantile,0.75,2897.0964
2026-02-25,ILI incidence,2026-03-15,4,AT,quantile,0.75,2837.0015
2026-02-25,ILI incidence,2026-02-22,1,BE,quantile,0.75,466.30667
2026-02-25,ILI incidence,2026-03-01,2,BE,quantile,0.75,413.6371
2026-02-25,ILI incidence,2026-03-08,3,BE,quantile,0.75,369.25058
2026-02-25,ILI incidence,2026-03-15,4,BE,quantile,0.75,326.8814
2026-02-25,ILI incidence,2026-02-22,1,CZ,quantile,0.75,43.488808
2026-02-25,ILI incidence,2026-03-01,2,CZ,quantile,0.75,44.02645
2026-02-25,ILI incidence,2026-03-08,3,CZ,quantile,0.75,44.12882
2026-02-25,ILI incidence,2026-03-15,4,CZ,quantile,0.75,41.275364
2026-02-25,ILI incidence,2026-02-22,1,DK,quantile,0.75,166.93074
2026-02-25,ILI incidence,2026-03-01,2,DK,quantile,0.75,168.379
2026-02-25,ILI incidence,2026-03-08,3,DK,quantile,0.75,169.99913
2026-02-25,ILI incidence,2026-03-15,4,DK,quantile,0.75,169.40302
2026-02-25,ILI incidence,2026-02-22,1,EE,quantile,0.75,451.58292
2026-02-25,ILI incidence,2026-03-01,2,EE,quantile,0.75,440.64636
2026-02-25,ILI incidence,2026-03-08,3,EE,quantile,0.75,423.54562
2026-02-25,ILI incidence,2026-03-15,4,EE,quantile,0.75,402.64355
2026-02-25,ILI incidence,2026-02-22,1,ES,quantile,0.75,18.148403
2026-02-25,ILI incidence,2026-03-01,2,ES,quantile,0.75,18.321781
2026-02-25,ILI incidence,2026-03-08,3,ES,quantile,0.75,18.818928
2026-02-25,ILI incidence,2026-03-15,4,ES,quantile,0.75,19.179466
2026-02-25,ILI incidence,2026-02-22,1,FI,quantile,0.75,101.12029
2026-02-25,ILI incidence,2026-03-01,2,FI,quantile,0.75,102.47774
2026-02-25,ILI incidence,2026-03-08,3,FI,quantile,0.75,103.90042
2026-02-25,ILI incidence,2026-03-15,4,FI,quantile,0.75,96.78897
2026-02-25,ILI incidence,2026-02-22,1,FR,quantile,0.75,191.62996
2026-02-25,ILI incidence,2026-03-01,2,FR,quantile,0.75,179.627
2026-02-25,ILI incidence,2026-03-08,3,FR,quantile,0.75,173.14182
2026-02-25,ILI incidence,2026-03-15,4,FR,quantile,0.75,158.42686
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.75,810.97656
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.75,818.57513
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.75,832.9571
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.75,817.5209
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.75,9.634929
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.75,9.331328
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.75,9.255169
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.75,8.562986
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.75,767.7675
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.75,744.3651
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.75,693.56506
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.75,583.6222
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.75,12.172058
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.75,12.178962
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.75,12.415149
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.75,12.142997
2026-02-25,ILI incidence,2026-02-22,1,IS,quantile,0.75,6.6211476
2026-02-25,ILI incidence,2026-03-01,2,IS,quantile,0.75,7.0525017
2026-02-25,ILI incidence,2026-03-08,3,IS,quantile,0.75,7.497953
2026-02-25,ILI incidence,2026-03-15,4,IS,quantile,0.75,7.130778
2026-02-25,ILI incidence,2026-02-22,1,IT,quantile,0.75,915.6444
2026-02-25,ILI incidence,2026-03-01,2,IT,quantile,0.75,907.94446
2026-02-25,ILI incidence,2026-03-08,3,IT,quantile,0.75,912.8448
2026-02-25,ILI incidence,2026-03-15,4,IT,quantile,0.75,886.0487
2026-02-25,ILI incidence,2026-02-22,1,LT,quantile,0.75,312.6965
2026-02-25,ILI incidence,2026-03-01,2,LT,quantile,0.75,313.0426
2026-02-25,ILI incidence,2026-03-08,3,LT,quantile,0.75,310.91614
2026-02-25,ILI incidence,2026-03-15,4,LT,quantile,0.75,294.41803
2026-02-25,ILI incidence,2026-02-22,1,LU,quantile,0.75,8043.5713
2026-02-25,ILI incidence,2026-03-01,2,LU,quantile,0.75,7690.078
2026-02-25,ILI incidence,2026-03-08,3,LU,quantile,0.75,7382.0684
2026-02-25,ILI incidence,2026-03-15,4,LU,quantile,0.75,6888.14
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.75,323.80197
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.75,327.77954
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.75,322.62982
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.75,303.26166
2026-02-25,ILI incidence,2026-02-22,1,MT,quantile,0.75,9247.238
2026-02-25,ILI incidence,2026-03-01,2,MT,quantile,0.75,9199.213
2026-02-25,ILI incidence,2026-03-08,3,MT,quantile,0.75,9052.127
2026-02-25,ILI incidence,2026-03-15,4,MT,quantile,0.75,8780.662
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.75,73.80826
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.75,64.70007
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.75,59.149834
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.75,52.389412
2026-02-25,ILI incidence,2026-02-22,1,NO,quantile,0.75,72.56749
2026-02-25,ILI incidence,2026-03-01,2,NO,quantile,0.75,76.11118
2026-02-25,ILI incidence,2026-03-08,3,NO,quantile,0.75,77.90849
2026-02-25,ILI incidence,2026-03-15,4,NO,quantile,0.75,76.91214
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.75,610.2988
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.75,595.1266
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.75,580.0443
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.75,538.997
2026-02-25,ILI incidence,2026-02-22,1,PT,quantile,0.75,49.790733
2026-02-25,ILI incidence,2026-03-01,2,PT,quantile,0.75,46.527344
2026-02-25,ILI incidence,2026-03-08,3,PT,quantile,0.75,43.262047
2026-02-25,ILI incidence,2026-03-15,4,PT,quantile,0.75,43.975056
2026-02-25,ILI incidence,2026-02-22,1,RO,quantile,0.75,24.868286
2026-02-25,ILI incidence,2026-03-01,2,RO,quantile,0.75,24.259327
2026-02-25,ILI incidence,2026-03-08,3,RO,quantile,0.75,23.767946
2026-02-25,ILI incidence,2026-03-15,4,RO,quantile,0.75,21.917305
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.75,20.335117
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.75,24.233963
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.75,27.340633
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.75,29.669813
2026-02-25,ILI incidence,2026-02-22,1,SK,quantile,0.75,321.04785
2026-02-25,ILI incidence,2026-03-01,2,SK,quantile,0.75,295.7883
2026-02-25,ILI incidence,2026-03-08,3,SK,quantile,0.75,280.6103
2026-02-25,ILI incidence,2026-03-15,4,SK,quantile,0.75,267.80576
2026-02-25,ILI incidence,2026-02-22,1,CH,quantile,0.75,153.43353
2026-02-25,ILI incidence,2026-03-01,2,CH,quantile,0.75,130.2565
2026-02-25,ILI incidence,2026-03-08,3,CH,quantile,0.75,110.8391
2026-02-25,ILI incidence,2026-03-15,4,CH,quantile,0.75,87.98338
2026-02-25,ILI incidence,2026-02-22,1,GB-ENG,quantile,0.75,6.7988453
2026-02-25,ILI incidence,2026-03-01,2,GB-ENG,quantile,0.75,6.550633
2026-02-25,ILI incidence,2026-03-08,3,GB-ENG,quantile,0.75,6.000243
2026-02-25,ILI incidence,2026-03-15,4,GB-ENG,quantile,0.75,5.393698
2026-02-25,ILI incidence,2026-02-22,1,GB-NIR,quantile,0.75,6.448889
2026-02-25,ILI incidence,2026-03-01,2,GB-NIR,quantile,0.75,6.4389153
2026-02-25,ILI incidence,2026-03-08,3,GB-NIR,quantile,0.75,6.333522
2026-02-25,ILI incidence,2026-03-15,4,GB-NIR,quantile,0.75,6.0867896
2026-02-25,ILI incidence,2026-02-22,1,GB-SCT,quantile,0.75,8.869515
2026-02-25,ILI incidence,2026-03-01,2,GB-SCT,quantile,0.75,8.437626
2026-02-25,ILI incidence,2026-03-08,3,GB-SCT,quantile,0.75,8.130873
2026-02-25,ILI incidence,2026-03-15,4,GB-SCT,quantile,0.75,7.604506
2026-02-25,ILI incidence,2026-02-22,1,GB-WLS,quantile,0.75,9.381738
2026-02-25,ILI incidence,2026-03-01,2,GB-WLS,quantile,0.75,8.681759
2026-02-25,ILI incidence,2026-03-08,3,GB-WLS,quantile,0.75,8.0330925
2026-02-25,ILI incidence,2026-03-15,4,GB-WLS,quantile,0.75,7.372264
2026-02-25,ILI incidence,2026-02-22,1,AT,quantile,0.8,2988.8516
2026-02-25,ILI incidence,2026-03-01,2,AT,quantile,0.8,3036.3982
2026-02-25,ILI incidence,2026-03-08,3,AT,quantile,0.8,3042.2288
2026-02-25,ILI incidence,2026-03-15,4,AT,quantile,0.8,2995.6604
2026-02-25,ILI incidence,2026-02-22,1,BE,quantile,0.8,496.31863
2026-02-25,ILI incidence,2026-03-01,2,BE,quantile,0.8,446.7586
2026-02-25,ILI incidence,2026-03-08,3,BE,quantile,0.8,404.4475
2026-02-25,ILI incidence,2026-03-15,4,BE,quantile,0.8,365.6538
2026-02-25,ILI incidence,2026-02-22,1,CZ,quantile,0.8,45.76851
2026-02-25,ILI incidence,2026-03-01,2,CZ,quantile,0.8,47.401844
2026-02-25,ILI incidence,2026-03-08,3,CZ,quantile,0.8,48.1537
2026-02-25,ILI incidence,2026-03-15,4,CZ,quantile,0.8,45.717575
2026-02-25,ILI incidence,2026-02-22,1,DK,quantile,0.8,174.83972
2026-02-25,ILI incidence,2026-03-01,2,DK,quantile,0.8,177.15347
2026-02-25,ILI incidence,2026-03-08,3,DK,quantile,0.8,179.14777
2026-02-25,ILI incidence,2026-03-15,4,DK,quantile,0.8,179.27982
2026-02-25,ILI incidence,2026-02-22,1,EE,quantile,0.8,461.7992
2026-02-25,ILI incidence,2026-03-01,2,EE,quantile,0.8,454.10095
2026-02-25,ILI incidence,2026-03-08,3,EE,quantile,0.8,438.99847
2026-02-25,ILI incidence,2026-03-15,4,EE,quantile,0.8,417.71637
2026-02-25,ILI incidence,2026-02-22,1,ES,quantile,0.8,19.026329
2026-02-25,ILI incidence,2026-03-01,2,ES,quantile,0.8,19.44894
2026-02-25,ILI incidence,2026-03-08,3,ES,quantile,0.8,20.304188
2026-02-25,ILI incidence,2026-03-15,4,ES,quantile,0.8,20.96339
2026-02-25,ILI incidence,2026-02-22,1,FI,quantile,0.8,109.39059
2026-02-25,ILI incidence,2026-03-01,2,FI,quantile,0.8,112.2166
2026-02-25,ILI incidence,2026-03-08,3,FI,quantile,0.8,114.8343
2026-02-25,ILI incidence,2026-03-15,4,FI,quantile,0.8,107.69642
2026-02-25,ILI incidence,2026-02-22,1,FR,quantile,0.8,200.60876
2026-02-25,ILI incidence,2026-03-01,2,FR,quantile,0.8,191.71515
2026-02-25,ILI incidence,2026-03-08,3,FR,quantile,0.8,188.55771
2026-02-25,ILI incidence,2026-03-15,4,FR,quantile,0.8,175.22302
2026-02-25,ILI incidence,2026-02-22,1,GR,quantile,0.8,836.0912
2026-02-25,ILI incidence,2026-03-01,2,GR,quantile,0.8,851.6321
2026-02-25,ILI incidence,2026-03-08,3,GR,quantile,0.8,869.90753
2026-02-25,ILI incidence,2026-03-15,4,GR,quantile,0.8,857.90076
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.8,11.468208
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.8,11.656269
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.8,11.910908
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.8,11.735063
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.8,790.20514
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.8,772.1745
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.8,727.6501
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.8,613.7877
2026-02-25,ILI incidence,2026-02-22,1,IE,quantile,0.8,12.80809
2026-02-25,ILI incidence,2026-03-01,2,IE,quantile,0.8,12.969689
2026-02-25,ILI incidence,2026-03-08,3,IE,quantile,0.8,13.345372
2026-02-25,ILI incidence,2026-03-15,4,IE,quantile,0.8,13.206316
2026-02-25,ILI incidence,2026-02-22,1,IS,quantile,0.8,7.1229057
2026-02-25,ILI incidence,2026-03-01,2,IS,quantile,0.8,7.7713737
2026-02-25,ILI incidence,2026-03-08,3,IS,quantile,0.8,8.334063
2026-02-25,ILI incidence,2026-03-15,4,IS,quantile,0.8,8.003534
2026-02-25,ILI incidence,2026-02-22,1,IT,quantile,0.8,997.665
2026-02-25,ILI incidence,2026-03-01,2,IT,quantile,0.8,991.2707
2026-02-25,ILI incidence,2026-03-08,3,IT,quantile,0.8,1001.33575
2026-02-25,ILI incidence,2026-03-15,4,IT,quantile,0.8,982.164
2026-02-25,ILI incidence,2026-02-22,1,LT,quantile,0.8,326.95798
2026-02-25,ILI incidence,2026-03-01,2,LT,quantile,0.8,333.80527
2026-02-25,ILI incidence,2026-03-08,3,LT,quantile,0.8,335.2261
2026-02-25,ILI incidence,2026-03-15,4,LT,quantile,0.8,319.32184
2026-02-25,ILI incidence,2026-02-22,1,LU,quantile,0.8,8603.411
2026-02-25,ILI incidence,2026-03-01,2,LU,quantile,0.8,8320.217
2026-02-25,ILI incidence,2026-03-08,3,LU,quantile,0.8,8026.1084
2026-02-25,ILI incidence,2026-03-15,4,LU,quantile,0.8,7569.8096
2026-02-25,ILI incidence,2026-02-22,1,LV,quantile,0.8,340.1291
2026-02-25,ILI incidence,2026-03-01,2,LV,quantile,0.8,352.20123
2026-02-25,ILI incidence,2026-03-08,3,LV,quantile,0.8,351.90692
2026-02-25,ILI incidence,2026-03-15,4,LV,quantile,0.8,336.7965
2026-02-25,ILI incidence,2026-02-22,1,MT,quantile,0.8,9639.095
2026-02-25,ILI incidence,2026-03-01,2,MT,quantile,0.8,9659.113
2026-02-25,ILI incidence,2026-03-08,3,MT,quantile,0.8,9542.885
2026-02-25,ILI incidence,2026-03-15,4,MT,quantile,0.8,9317.09
2026-02-25,ILI incidence,2026-02-22,1,NL,quantile,0.8,76.26538
2026-02-25,ILI incidence,2026-03-01,2,NL,quantile,0.8,67.90959
2026-02-25,ILI incidence,2026-03-08,3,NL,quantile,0.8,62.805496
2026-02-25,ILI incidence,2026-03-15,4,NL,quantile,0.8,56.17709
2026-02-25,ILI incidence,2026-02-22,1,NO,quantile,0.8,75.20965
2026-02-25,ILI incidence,2026-03-01,2,NO,quantile,0.8,80.22754
2026-02-25,ILI incidence,2026-03-08,3,NO,quantile,0.8,83.01485
2026-02-25,ILI incidence,2026-03-15,4,NO,quantile,0.8,83.03502
2026-02-25,ILI incidence,2026-02-22,1,PL,quantile,0.8,631.56494
2026-02-25,ILI incidence,2026-03-01,2,PL,quantile,0.8,620.98663
2026-02-25,ILI incidence,2026-03-08,3,PL,quantile,0.8,609.28076
2026-02-25,ILI incidence,2026-03-15,4,PL,quantile,0.8,566.7147
2026-02-25,ILI incidence,2026-02-22,1,PT,quantile,0.8,57.88437
2026-02-25,ILI incidence,2026-03-01,2,PT,quantile,0.8,54.400375
2026-02-25,ILI incidence,2026-03-08,3,PT,quantile,0.8,50.73519
2026-02-25,ILI incidence,2026-03-15,4,PT,quantile,0.8,51.799015
2026-02-25,ILI incidence,2026-02-22,1,RO,quantile,0.8,28.00259
2026-02-25,ILI incidence,2026-03-01,2,RO,quantile,0.8,27.571558
2026-02-25,ILI incidence,2026-03-08,3,RO,quantile,0.8,27.146753
2026-02-25,ILI incidence,2026-03-15,4,RO,quantile,0.8,25.247375
2026-02-25,ILI incidence,2026-02-22,1,SI,quantile,0.8,25.19448
2026-02-25,ILI incidence,2026-03-01,2,SI,quantile,0.8,30.63416
2026-02-25,ILI incidence,2026-03-08,3,SI,quantile,0.8,35.233032
2026-02-25,ILI incidence,2026-03-15,4,SI,quantile,0.8,40.50595
2026-02-25,ILI incidence,2026-02-22,1,SK,quantile,0.8,331.65247
2026-02-25,ILI incidence,2026-03-01,2,SK,quantile,0.8,307.78973
2026-02-25,ILI incidence,2026-03-08,3,SK,quantile,0.8,292.17908
